sociedad_sap,fondo_sap,centro_gestor_sap,pospre_sap,cuenta_sap,acreedor_sap,contrato_sap,proveedor,rfc_proveedor,lugar_servicio_id,numero_contrato,nombre_contrato,plurianual,tipo_entrega,moneda_documento,numero_oficio_tramite,fecha_oficio_tramite,numero_factura,fecha_factura,periodo_contable,estimado,concepto,importe_moneda_original,iva_moneda_original,total_moneda_original,numero_documento_pasivo,fecha_contable_pasivo,tc_contable_pasivo,importe_pasivo_mxn,iva_pasivo_mxn,total_pasivo_mxn,reviso,comentarios
N000,A01,N332,7A24,468094,9011030,800874258,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,3736,,,,CFT,8601339.69,1376214.35,9977554.04,180001511,43643,,8601339.69,1376214.35,9977554.04,cynthia,
N000,A01,N332,7A33,480944,9011030,800874258,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,4210,,,,CFT,10166955.22,1626712.834,11793668.05,180002778,43773,,10166955.22,1626712.834,11793668.05,cynthia,
N000,A01,N332,7A33,480944,9011030,800874258,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,4223,,,,CFT,8676334.06,1388213.45,10064547.51,180002778,43773,,8676334.06,1388213.45,10064547.51,cynthia,
N000,A01,N332,7A33,480944,9011030,800874258,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,4389,,,,CFT,16373561.88,2619769.901,18993331.78,180002778,43773,,16373561.88,2619769.901,18993331.78,cynthia,
N000,A01,N332,7A33,480944,9011030,800874258,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,4504,,,,CFT,20651372.19,3304219.55,23955591.74,180003259,43796,,20651372.19,3304219.55,23955591.74,cynthia,
N000,A01,N332,7A19,410612,9011030,700497475,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"4549,,,",,,,GNI,112171745,17947479.2,130119224.2,180003390,43805,,112171745,17947479.2,130119224.2,,
N000,A01,N332,7A19,410612,9011030,700497475,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"4713,,,",,,,GNI,98984263.6,15837482.18,114821745.8,180000095,43845,,98984263.6,15837482.18,114821745.8,,
N000,A01,N332,7A33,480944,9011030,800874258,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,3919,,,,CFT,9296215.397,1487394.463,10783609.86,180000434,43888,,9296215.397,1487394.463,10783609.86,cynthia,
N000,A01,N332,7A33,480944,9011030,800874258,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,4624,,,,CFT,10190973.38,1630555.741,11821529.12,180000016,43837,,10190973.38,1630555.741,11821529.12,cynthia,
N000,A01,N332,7A33,480944,9011030,800874258,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,4736,,,,CFT,17136029.52,2741764.723,19877794.24,180000167,43865,,17136029.52,2741764.723,19877794.24,cynthia,
N000,A01,N332,7A19,410612,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"4804,NC 1323,,",,,,GNI,94174593.8,15067935.01,109242528.8,180000226,43871,,94174593.8,15067935.01,109242528.8,,
N000,A01,N332,7A19,410612,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"4910,4913,,",,,,GNI,86281471.29,13805035.41,100086506.7,180000559,43900,,86281471.29,13805035.41,100086506.7,,
N000,A01,N332,7A19,410612,9011030,700506627,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"5042,NC 1378,5044,5045",,,,GNI,82995737.75,13279318.04,96275055.79,"180000949, 180000000",43930,,82995737.75,13279318.04,96275055.79,,
N000,A01,N332,7A19,410612,9011030,700506627,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"5167,5168,NC 1411,5169",,,,GNI,101860515.1,16297682.42,118158197.5,180001276,43962,,101860515.1,16297682.42,118158197.5,,
N000,A01,N332,7A19,410612,9011030,700506627,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,5.28753E+15,,,,GNI,109282539,17485206.24,126767745.2,180001616,43990,,109282539,17485206.24,126767745.2,,
N000,A01,N332,7A19,410612,9011030,700506627,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,5.42854E+15,,,,GNI,98854941.9,15816790.7,114671732.6,180001939,44020,,98854941.9,15816790.7,114671732.6,,
N000,A01,N332,7A19,410612,9011030,700506627,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,5.56156E+15,,,,GNI,106439901,17030384.16,123470285.2,180002317,44053,,106439901,17030384.16,123470285.2,,
N000,A01,N332,7A19,410612,9011030,700506627,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"5663,NC 1474,5664,5665",,,,GNI,128582758.6,20573241.38,149156000,180002581,44081,,128582758.6,20573241.38,149156000,,
N000,A01,N332,7A19,410612,9011030,700506627,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"5842,5843,5844,NC 1519",,,,GNI,97392531.35,15582805.02,112975336.4,180002998,44112,,97392531.35,15582805.02,112975336.4,,
N000,A01,N332,7A19,410612,9011030,700506627,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,5.9716E+15,,,,GNI,123464101,19754256.16,143218357.2,180003654,44145,,123464101,19754256.16,143218357.2,,
N000,A01,N332,7A19,410612,9011030,700506627,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,6.16062E+15,,,,GNI,125291894.9,20046703.18,145338598.1,180004317,44176,,125291894.9,20046703.18,145338598.1,,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,4873,,,,CFT,19840614.05,3174498.248,23015112.3,180000889,43925,,19840614.05,3174498.248,23015112.3,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,4975,,,,CFT,26808769.79,4289403.167,31098172.96,180000896,43925,,26808769.79,4289403.167,31098172.96,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,5097,,,,CFT,23792572.3,3806811.568,27599383.87,180001386,43966,,23792572.3,3806811.568,27599383.87,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,5240,,,,CFT,7963.318966,1274.131034,9237.45,180001386,43966,,7963.318966,1274.131034,9237.45,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,NC 1494,,,,CFT,-902295.6897,-144367.3103,-1046663,180003156,44119,,-902295.6897,-144367.3103,-1046663,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,5251,,,,CFT,28592096.05,4574735.368,33166831.42,180001468,43972,,28592096.05,4574735.368,33166831.42,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,5370,,,,CFT,24276116.86,3884178.698,28160295.56,180002008,44025,,24276116.86,3884178.698,28160295.56,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,5484,,,,CFT,27375997.63,4380159.621,31756157.25,180002026,14/07/2020,,27375997.63,4380159.621,31756157.25,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,5797,,,,CFT,279746.8793,44759.50069,324506.38,180003156,44119,,279746.8793,44759.50069,324506.38,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,5532,,,,CFT,24463998.88,3914239.821,28378238.7,180003156,44119,,24463998.88,3914239.821,28378238.7,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,NC 1514,,,,CFT,24463998.88,3914239.821,28378238.7,180003156,44119,,24463998.88,3914239.821,28378238.7,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,5751,,,,CFT,23878918.74,3820626.999,27699545.74,180003194,44120,,23878918.74,3820626.999,27699545.74,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,5806,,,,CFT,437198.6207,69951.77931,507150.4,180003194,44120,,437198.6207,69951.77931,507150.4,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,5852,,,,CFT,21995326.83,3519252.292,25514579.12,180003201,44120,,21995326.83,3519252.292,25514579.12,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,5940,,,,CFT,885676.5,141708.24,1027384.74,180004489,44187,,885676.5,141708.24,1027384.74,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,6125,,,,CFT,20274558.55,3243929.368,23518487.92,180004500,44187,,20274558.55,3243929.368,23518487.92,cynthia,
N000,A01,N332,7A19,410612,9011030,700506627,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"6409,6410,6411,6506,NC 1593,NC 1606",,,,GNI,948324.4741,151731.9159,1100056.39,180000090,44207,,948324.4741,151731.9159,1100056.39,,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,6016,,,,CFT,29038397.93,4646143.669,33684541.6,180000021,44197,,29038397.93,4646143.669,33684541.6,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,NC 1557,,,,CFT,1251542.336,200246.7738,1451789.11,180000021,44197,,1251542.336,200246.7738,1451789.11,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,NC 1584,,,,CFT,-48557.85345,-7769.256552,-56327.11,180000021,44197,,-48557.85345,-7769.256552,-56327.11,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,6486,,,,CFT,19654021.26,3144643.401,22798664.66,180000340,44245,,19654021.26,3144643.401,22798664.66,cynthia,
N000,A01,N332,7A33,480944,9011030,800911241,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,NC 1626,,,,CFT,-872856.3621,-139657.0179,-1012513.38,180000340,44245,,-872856.3621,-139657.0179,-1012513.38,cynthia,
N000,A01,N332,7A33,410612,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"6672,6673,6674,6675,,",,,,GNI,12469772.25,1995163.56,14464935.81,180000265,44237,,12469772.25,1995163.56,14464935.81,,
N000,A01,N332,7A33,410612,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"6808,6809,6810,NC 1666,NC1667-1669,",,,,GNI,12469772.25,1995163.56,14464935.81,180000903,44286,,12469772.25,1995163.56,14464935.81,,
N000,A01,N332,7A33,410612,9011030,700514872,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"6974,6975,6976,NC 1760,,",,,,GNI,154872484.5,24779597.52,179652082,180000748,44293,,154872484.5,24779597.52,179652082,,
N000,A01,N332,7A33,410612,9011030,700514872,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"7140,7141,,,,",,,,GNI,121854078.4,19496652.54,141350730.9,180001208,44323,,121854078.4,19496652.54,141350730.9,,
N000,A01,N332,7A33,410612,9011030,700514872,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"7283,7284,7285,NC 1806,,",,,,GNI,141467547.7,22634807.63,164102355.3,180001659,44356,,141467547.7,22634807.63,164102355.3,,
N000,A01,N332,7A33,410612,9011030,700514872,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"7455,7456,7457,7458,,",,,,GNI,151702629.9,24272420.78,175975050.7,180002107,44383,,151702629.9,24272420.78,175975050.7,,
N000,A01,N332,7A33,410612,9011030,700514872,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"7642,7643,7644,7645,,",,,,GNI,176000812.6,28160130.02,204160942.6,180002555,44417,,176000812.6,28160130.02,204160942.6,,
N000,A01,N332,7A33,410612,9011030,700514872,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,SREN-FP-127-2021,,"7782,7783,7784,7785,,",,,,GNI,191124856.6,30579977.06,221704833.7,180003232,44448,,191124856.6,30579977.06,221704833.7,,
N000,A01,N332,7A33,410612,9011030,700514872,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,SREN-FP-152-2021,,"7973,7974,7975,NC 1899,,",,,,GNI,222875153.6,35660024.58,258535178.2,180003804,44480,,222875153.6,35660024.58,258535178.2,,
N000,A01,N332,7A33,410612,9011030,700514872,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,SREN-FP-170-2021,,"8163,8184,8165,8166,,",,,,GNI,244456577.7,39113052.42,283569630.1,180004512,44510,,244456577.7,39113052.42,283569630.1,,
N000,A01,N332,7A33,410612,9011030,700514872,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,"8330,8331,8332,NC 1937,,",,,,GNI,211402748.2,33824439.71,245227187.9,180005167,44538,,211402748.2,33824439.71,245227187.9,,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,6728,,,,CFT,16549090.19,2647854.43,19196944.62,180000347,44245,,16549090.19,2647854.43,19196944.62,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,NC 1652,,,,CFT,-333060.8707,-53289.73931,-386350.61,180001609,44354,,-333060.8707,-53289.73931,-386350.61,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,6905,,,,CFT,51893332.78,8302933.244,60196266.02,180001622,44355,,51893332.78,8302933.244,60196266.02,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,6939,,,,CFT,1348192.828,215710.8524,1563903.68,180001622,44355,,1348192.828,215710.8524,1563903.68,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,7059,,,,CFT,36118104.25,5778896.68,41897000.93,180001715,44357,,36118104.25,5778896.68,41897000.93,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,7086,,,,CFT,12494758.47,1999161.356,14493919.83,180001715,44357,,12494758.47,1999161.356,14493919.83,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,7110,,,,CFT,29066680.04,4650668.807,33717348.85,180001727,44357,,29066680.04,4650668.807,33717348.85,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,NC 1794,,,,CFT,-8417763.509,-1346842.161,-9764605.67,180001727,44357,,-8417763.509,-1346842.161,-9764605.67,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,7328,,,,CFT,23689079,3790252.64,27479331.64,180001873,44364,,23689079,3790252.64,27479331.64,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,7400,,,,CFT,1695362.724,271258.0359,1966620.76,180001979,44377,,1695362.724,271258.0359,1966620.76,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,7507,,,,CFT,22797524.34,3647603.894,26445128.23,180002146,44384,,22797524.34,3647603.894,26445128.23,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,7560,,,,CFT,1981085.828,316973.7324,2298059.56,180002430,44406,,1981085.828,316973.7324,2298059.56,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,7599,,,,CFT,25509154.7,4081464.752,29590619.45,180002525,44414,,25509154.7,4081464.752,29590619.45,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,7747,,,,CFT,1764280.707,282284.9131,2046565.62,180003291,44452,,1764280.707,282284.9131,2046565.62,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,7855,,,,CFT,25958025.22,4153284.036,30111309.26,180004047,44494,,25958025.22,4153284.036,30111309.26,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,7923,,,,CFT,1014056.25,162249,1176305.25,180004047,44494,,1014056.25,162249,1176305.25,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,8048,,,,CFT,23075900.34,3692144.054,26768044.39,180004356,44505,,23075900.34,3692144.054,26768044.39,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,8085,,,,CFT,4854184.836,776669.5738,5630854.41,180004356,44505,,4854184.836,776669.5738,5630854.41,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,8222,,,,CFT,26767957.39,4282873.182,31050830.57,180004745,44512,,26767957.39,4282873.182,31050830.57,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,8281,,,,CFT,560297.1293,89647.54069,649944.67,180005119,44538,,560297.1293,89647.54069,649944.67,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,8382,,,,CFT,20390854.22,3262536.676,23653390.9,180005251,44540,,20390854.22,3262536.676,23653390.9,cynthia,
N000,A01,N332,7A33,480944,9011030,801001347,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,MXN,,,8913,,,,CFT,19722020.79,3155523.327,22877544.12,180000600,44629,,19722020.79,3155523.327,22877544.12,cynthia,
N000,A01,N332,7A33,480944,9011030,800874258,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 1319,,,,CFT,-74558.7931,-11929.4069,-86488.2,180000035,44568,,-74558.7931,-11929.4069,-86488.2,cynthia,
N000,A01,N332,7A33,410612,9011030,700514872,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,"8515,8516,8517,8518,8601,8602,NC 1971,NC 1972",,,,GNI,176520140.8,28243222.53,204763363.3,180000100,44572,,176520140.8,28243222.53,204763363.3,,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,8458,,,,CFT,2465814.267,394530.2828,2860344.55,180000002,44564,,2465814.267,394530.2828,2860344.55,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,8564,,,,CFT,22654128.2,3624660.512,26278788.71,180000035,44568,,22654128.2,3624660.512,26278788.71,cynthia,
N000,A01,N332,7A33,480944,9011030,800959309,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2025,,,,CFT,-525160.4741,-84025.67586,-609186.15,180000390,44610,,-525160.4741,-84025.67586,-609186.15,cynthia,
